"faze_rozpoctu";"rok";"kap_kod";"kap_zkr";"platy_a_oppp";"oppp";"platy";"pocet_zamestnancu";"prumerny_plat";"poradi_prumerneho_platu";"platy_schv_schv";"platy_skut_rozp";"platy_skut_skut";"kategorie";"kap_nazev_cc";"kap_nazev";"kategorie_2014";"ceny_index";"ceny_inflace";"ceny_deflator_2003";"ceny_deflator_2024";"prumerna_mzda_cr";"prumerna_mzda_pha";"prumerny_plat_skut_skut";"mzda_prumer_skut_ke_skut";"plat_base";"prumerny_plat_real_od2024";"prumerny_plat_c2024";"prumerny_plat_c2024_mezirocne";"prumerny_plat_2003";"prumerny_plat_nomi_od2024";"prumerny_plat_vucinh";"prumerny_plat_vucinh_mezirocne";"kategorie_2014_cz";"date"
"SKUT";"2008";"348";"ČBÚ";"86979710,00";"49200,00";"86930510,00";"214";"33851,44470404980";NA;NA;NA;NA;"UO";"cesky_bansky_urad";"Český báňský úřad";"Ostatni ustredni";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,02318194417553005177";"0,008838272060918583861";"71813110,00";"0,03054826838068057382";"56581,60288002322";"-0,05154659474059664070";"49998,02155654081";"0,1316768367731770140";"1,174174287341304";"-0,05883752461496816188";"Ostatní ústřední";"2008-01-01"
"SCHV";"2008";"353";"ÚOHS";"51653000,00";"1902000,00";"49751000,00";"126";"32904,10052910050";NA;NA;NA;NA;"UO";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Ostatni ustredni";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,04558446471354714313";"0,028987885908569488436";"33051000,00";"0,28149541240344672088";"54998,14751005870";"-0,03260305304741184518";"41919,08945115001";"0,3120072079368574891";"1,141314621196687";"-0,04003960529320538253";"Ostatní ústřední";"2008-01-01"
"SKUT";"2008";"312";"MF";"649002270,00";"18874900,00";"630127370,00";"1374";"38217,33199902960";NA;NA;NA;NA;"UO";"ministerstvo_financi";"Ministerstvo financí                       ";"Ministerstva";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,12168638266905509870";"0,066173519480192455333";"488776180,00";"0,09753443852801543801";"63879,04330843520";"0,00235680302117757812";"55457,68276624353";"0,1518520089937414330";"1,325609850816150";"-0,00534849185087571399";"Ministerstva";"2008-01-01"
"UPRAV";"2008";"375";"SÚJB";"110589000,00";"686000,00";"109903000,00";"305";"30028,14207650270";NA;NA;NA;NA;"OSS";"statni_urad_pro_jadernou_bezpecnost";"Státní úřad pro jadernou bezpečnost";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,01900735260029855558";"0,019007352600298954570";"90002000,00";"0,03957836465347347454";"50191,07530126558";"-0,04198619310532825111";"46306,50321933648";"0,0838882621632938558";"1,329149348287124";"-0,05473897448457565318";NA;"2008-01-01"
"SCHV";"2008";"344";"ÚPV";"82073000,00";"857000,00";"81216000,00";"247";"27400,80971659920";NA;NA;NA;NA;"OSS";"urad_prumysloveho_vlastnictvi";"Úřad průmyslového vlastnictví";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00000000000000000000";"0,000000000000000000000";"66613000,00";"0,03796437616757981914";"45799,57362322614";"0,00000000000000000000";"40972,67351727996";"0,1178077897189322293";"1,212854537738987";"0,00000000000000000000";NA;"2008-01-01"
"SKUT";"2008";"374";"SSHR";"128490120,00";"1687120,00";"126803000,00";"414";"25523,95330112720";NA;NA;NA;NA;"OSS";"sprava_statnich_hmotnych_rezerv";"Správa státních hmotných rezerv";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,02306686890853934177";"0,037893924979676807396";"98944460,00";"0,09103301158645243918";"42662,46838912203";"-0,02423009246661533833";"34889,15480654829";"0,2228002835171799811";"1,129778386204285";"-0,03721923752659850315";NA;"2008-01-01"
"UPRAV";"2008";"312";"MF";"7573723000,00";"42710000,00";"7531013000,00";"23732";"26444,64927804930";NA;NA;NA;NA;"SS";"ministerstvo_financi";"Ministerstvo financí                       ";"Statni sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,02946892426766145948";"0,045085341456956307127";"6309605000,00";"0,01613420487295512060";"44201,38215173639";"-0,01746912429618630025";"38599,04115297797";"0,1451419732566643639";"1,170531572151616";"-0,03054826925843501240";"Státní správa";"2008-01-01"
"UPRAV";"2008";"374";"SSHR";"128653000,00";"1850000,00";"126803000,00";"420";"25159,32539682540";NA;NA;NA;NA;"OSS";"sprava_statnich_hmotnych_rezerv";"Správa státních hmotných rezerv";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,02306686890853934177";"0,122937682301992756706";"98751000,00";"0,09317042028531639930";"42053,00455499174";"0,05572329893637695264";"33244,68173256966";"0,2649543434730075031";"1,113638694972796";"0,04166983923525435785";NA;"2008-01-01"
"SKUT";"2008";"355";"ÚSTR";"78179760,00";"6905760,00";"71274000,00";"223";"26634,52914798210";NA;NA;NA;NA;"ROPO";"ustav_pro_studium_totalitnich_rezimu";"Ústav pro studium totalitních režimů";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"58,18292784189986122101";"0,061577181020628257713";"1204300,00";"49,38442327596600733841";"44518,76025743841";"-0,00196441771799282794";"44606,38583210262";"-0,0019644177179928019";"1,178936311436885";"-0,01524995650454563645";NA;"2008-01-01"
"SKUT";"2008";"349";"ERÚ";"44431340,00";"315900,00";"44115440,00";"95";"38697,75438596490";NA;NA;NA;NA;"UO";"energeticky_regulacni_urad";"Energetický regulační úřad";"Ostatni ustredni";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,06695986103902448749";"0,066959861039023849116";"30196580,00";"0,24374887838960043740";"64682,05390221922";"0,00309607744189022149";"60250,52738890071";"0,0735516634520759494";"1,342273825389001";"-0,00461490036401013271";"Ostatní ústřední";"2008-01-01"
"SKUT";"2008";"372";"RRTV";"24404140,00";"11050130,00";"13354010,00";"38";"29285,10964912280";NA;NA;NA;NA;"ROPO";"rada_pro_rozhlasove_a_televizni_vysilani";"Rada pro rozhlasové a televizní vysílání";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,08886018748863562522";"0,031551756568180877593";"9419000,00";"0,20699854241619472517";"48949,12045707663";"-0,03019264503148133549";"46699,02396636701";"0,0481829447298545155";"1,296260165063863";"-0,04310241844903639485";NA;"2008-01-01"
"SKUT";"2008";"348";"ČBÚ";"86979710,00";"49200,00";"86930510,00";"214";"33851,44470404980";NA;NA;NA;NA;"ROPO";"cesky_bansky_urad";"Český báňský úřad";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00000000000000000000";"0,000000000000000000000";"71813110,00";"0,03054826838068057382";"56581,60288002322";"0,00000000000000000000";"49998,02155654081";"0,1316768367731770140";"1,498381936262827";"0,00000000000000000000";NA;"2008-01-01"
"SKUT";"2008";"344";"ÚPV";"81960910,00";"857000,00";"81103910,00";"242";"27928,34366391180";NA;NA;NA;NA;"OSS";"urad_prumysloveho_vlastnictvi";"Úřad průmyslového vlastnictví";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00000000000000000000";"0,000000000000000000000";"66657260,00";"0,03584358239128185991";"46681,32967746632";"0,00000000000000000000";"43106,61127516109";"0,0829273815908850576";"1,236205013452187";"0,00000000000000000000";NA;"2008-01-01"
"UPRAV";"2008";"312";"MF";"652405000,00";"19747000,00";"632658000,00";"1444";"36510,73407202220";NA;NA;NA;NA;"UO";"ministerstvo_financi";"Ministerstvo financí                       ";"Ministerstva";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,14130211246008694825";"0,050408938683834669803";"488819000,00";"0,10184567495010307669";"61026,51967093587";"-0,01246417547743527976";"52755,26678343654";"0,1567853484933230679";"1,266414640028519";"-0,02005553885395716662";"Ministerstva";"2008-01-01"
"SKUT";"2008";"313";"MPSV";"5265029360,00";"120026830,00";"5145002530,00";"18579";"23077,14144105350";NA;NA;NA;NA;"ROPO";"ministerstvo_prace_a_socialnich_veci";"Ministerstvo práce a sociálních věcí";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00743917194924169529";"-0,002483933086914857924";"3000401930,00";"0,45984249642017233084";"38572,70093017933";"-0,00248393308691474690";"32796,88585355055";"0,1761086434370566223";"1,021474036873827";"-0,00248393308691474690";NA;"2008-01-01"
"UPRAV";"2008";"348";"ČBÚ";"86989000,00";"58000,00";"86931000,00";"230";"31496,73913043480";NA;NA;NA;NA;"ROPO";"cesky_bansky_urad";"Český báňský úřad";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00000000000000000000";"0,000000000000000000000";"71850000,00";"0,03002495909622417483";"52645,78812143709";"0,00000000000000000000";"47981,92137709266";"0,0972004999068470099";"1,394154529498707";"0,00000000000000000000";NA;"2008-01-01"
"SCHV";"2008";"328";"ČTÚ";"163460000,00";"7455000,00";"156005000,00";"461";"28200,46999276930";NA;NA;NA;NA;"ROPO";"cesky_telekomunikacni_urad";"Český telekomunikační úřad";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,03956899251667588685";"0,066629356747044177212";"121274000,00";"0,09514257000959851218";"47136,18009839302";"0,00278535576343874602";"40827,08562379774";"0,1545320803138043875";"1,248250265260681";"-0,01056341052816012205";NA;"2008-01-01"
"SCHV";"2008";"355";"ÚSTR";"76594000,00";"2950000,00";"73644000,00";"251";"24450,19920318730";NA;NA;NA;NA;"ROPO";"ustav_pro_studium_totalitnich_rezimu";"Ústav pro studium totalitních režimů";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";NA;NA;"73644000,00";"-0,14866626047021536117";"40867,72289180018";NA;"40867,72289180018";"0,0000000000000000000";"1,082250318837965";NA;NA;"2008-01-01"
"SKUT";"2008";"317";"MMR";"250714710,00";"4821950,00";"245892760,00";"579";"35390,43753598160";NA;NA;NA;NA;"SS";"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Statni sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,19702443773731867505";"0,077115253991613119666";"137888000,00";"0,51816548861467159881";"59153,97998276913";"0,01264361077243481013";"52834,24965936753";"0,1196142722598712849";"1,566503077902868";"-0,00083638553902998236";"Státní správa";"2008-01-01"
"SCHV";"2008";"349";"ERÚ";"45667000,00";"1196000,00";"44471000,00";"100";"37059,16666666670";NA;NA;NA;NA;"UO";"energeticky_regulacni_urad";"Energetický regulační úřad";"Ostatni ustredni";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,01813228324824286281";"0,038494928913207715482";"32691000,00";"0,15810659602425894410";"61943,20714315249";"-0,02366506213111119195";"59429,57751116377";"0,0422959364218353506";"1,285437622846573";"-0,03117032230143479410";"Ostatní ústřední";"2008-01-01"
"SCHV";"2008";"327";"MD";"9011000,00";"80000,00";"8931000,00";"29";"25663,79310344830";NA;NA;NA;NA;"OOSS";"ministerstvo_dopravy";"Ministerstvo dopravy";"Ostatní vc. armady";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,01500170473917490643";"0,015001704739175503178";"12477000,00";"-0,39061780654480193764";"42896,20612855762";"-0,04575207953070292710";"34599,92123194183";"0,2397775659950594496";"1,135968179154050";"-0,05845473060291683787";"Ostatní vč. armády";"2008-01-01"
"SCHV";"2008";"333";"MŠMT";"178131000,00";"4778000,00";"173353000,00";"559";"25842,72510435300";NA;NA;NA;NA;"OSS_SS";"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Neustredni st. sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"-0,04074348701830496355";"0,015885251672922873212";"160510000,00";"-0,08054789266272034676";"43195,28522270649";"-0,04492141804488591905";"40905,71736848139";"0,0559718298936190128";"1,143888327919308";"-0,05763512662405090303";"Neústřední st. správa";"2008-01-01"
"SKUT";"2008";"333";"MŠMT";"178656080,00";"4423080,00";"174233000,00";"538";"26987,76332094180";NA;NA;NA;NA;"OSS_SS";"ministerstvo_skolstvi_mladeze_a_telovychovy";"Ministerstvo školství, mládeže a tělovýchovy";"Neustredni st. sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"-0,03604967199254391352";"0,021285663502324636553";"160510000,00";"-0,07588043461782462140";"45109,17983547398";"-0,03984425242652001042";"43051,59106650007";"0,0477935592623193670";"1,194571676741404";"-0,05262554665287633160";"Neústřední st. správa";"2008-01-01"
"SCHV";"2008";"306";"MZV";"375330000,00";"0,00";"375330000,00";"1431";"21857,09294199860";NA;NA;NA;NA;"OSS_SS";"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Neustredni st. sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,07582020075785804447";"0,044996561183385797023";"295071000,00";"0,08289561650488892763";"36533,42903878989";"-0,01755259055150182324";"33409,93479833968";"0,0934899831233861195";"0,967470473707445";"-0,03063062443695929726";"Neústřední st. správa";"2008-01-01"
"UPRAV";"2008";"361";"AV";"48624000,00";"2910000,00";"45714000,00";"110";"34631,81818181820";NA;NA;NA;NA;"OSS";"akademie_ved";"Akademie věd";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"-0,04187625754527162653";"-0,041876257545270023641";"1405575000,00";"-0,97231177947184277421";"57885,97209094530";"-0,09922556334560006519";"35904,74417158153";"0,6122095680258831107";"1,532923963430338";"-0,11121639205808342421";NA;"2008-01-01"
"SCHV";"2008";"358";"ÚS";"70599000,00";"23322000,00";"47277000,00";"127";"31021,65354330710";NA;NA;NA;NA;"SS";"ustavni_soud";"Ústavní soud";"Statni sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,07082672706681766850";"0,045531607529806006340";"24928000,00";"0,61459022800664420139";"51851,69781717111";"-0,01704956985602679165";"45826,25590792319";"0,1314844904928431091";"1,373125599473579";"-0,03013429979629311806";"Státní správa";"2008-01-01"
"SKUT";"2008";"306";"MZV";"398608660,00";"0,00";"398608660,00";"1434";"23164,14807066480";NA;NA;NA;NA;"OSS_SS";"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Neustredni st. sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,11111487111598387922";"0,050677660553189562975";"296873470,00";"0,14307621063868217193";"38718,12971786137";"-0,01221153818252307399";"35793,85609644611";"0,0816976414481817431";"1,025325251003222";"-0,02536067049339607582";"Neústřední st. správa";"2008-01-01"
"SCHV";"2008";"361";"AV";"46032000,00";"1244000,00";"44788000,00";"110";"33930,30303030300";NA;NA;NA;NA;"OSS";"akademie_ved";"Akademie věd";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,01500249286135158476";"0,015002492861350136266";"1229627000,00";"-0,96899097407094991752";"56713,41204027770";"-0,04575133858224678107";"31410,23628157118";"0,8055710097778615575";"1,501872478324318";"-0,05845399951773577740";NA;"2008-01-01"
"SKUT";"2008";"358";"ÚS";"70198720,00";"22922090,00";"47276630,00";"118";"33387,45056497170";NA;NA;NA;NA;"SS";"ustavni_soud";"Ústavní soud";"Statni sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,07083362684450536517";"0,052683904355614208370";"23872010,00";"0,68599921876147007538";"55806,05157503462";"-0,01032537979729142297";"47057,39068149443";"0,1859147047220500726";"1,477843952061425";"-0,02349962006105654755";"Státní správa";"2008-01-01"
"SKUT";"2008";"361";"AV";"51001280,00";"3795210,00";"47206070,00";"101";"38948,90264026400";NA;NA;NA;NA;"OSS";"akademie_ved";"Akademie věd";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"-0,01695574933012691105";"0,012243584848184774216";"1656684160,00";"-0,97574183355407662077";"65101,84014511073";"-0,04834510982621287312";"40263,59595047808";"0,6168908565738209226";"1,724013041796388";"-0,06101324328685331366";NA;"2008-01-01"
"UPRAV";"2008";"306";"MZV";"399292000,00";"0,00";"399292000,00";"1433";"23220,05117469180";NA;NA;NA;NA;"OSS_SS";"ministerstvo_zahranicnich_veci";"Ministerstvo zahraničních věcí";"Neustredni st. sprava";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,11156518640595074199";"0,080537546869147380590";"296941000,00";"0,14477539822498994293";"38811,56996123858";"0,01586105941944304654";"33413,55673098790";"0,1615515903832092925";"1,027799715593652";"0,00233823343381378557";"Neústřední st. správa";"2008-01-01"
"SKUT";"2008";"372";"RRTV";"24404140,00";"11050130,00";"13354010,00";"38";"29285,10964912280";NA;NA;NA;NA;"OSS";"rada_pro_rozhlasove_a_televizni_vysilani";"Rada pro rozhlasové a televizní vysílání";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,00000000000000000000";"0,000000000000000000000";"9419000,00";"0,20699854241619472517";"48949,12045707663";"0,00000000000000000000";"46699,02396636701";"0,0481829447298545155";"1,296260165063863";"0,00000000000000000000";NA;"2008-01-01"
"SKUT";"2008";"343";"ÚOOÚ";"40527820,00";"2207000,00";"38320820,00";"90";"35482,24074074070";NA;NA;NA;NA;"OSS";"urad_pro_ochranu_osobnich_udaju";"Úřad pro ochranu osobních údajů";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,03376860210876728857";"0,022282284307558741787";"23527030,00";"0,38665216104403149489";"59307,42609179655";"-0,03890728520129205226";"60145,63008995348";"-0,0139362410353555486";"1,570566605025704";"-0,05170105204348840466";NA;"2008-01-01"
"SKUT";"2008";"358";"ÚS";"70198720,00";"22922090,00";"47276630,00";"118";"33387,45056497170";NA;NA;NA;NA;"OSS";"ustavni_soud";"Ústavní soud";NA;"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"0,07083362684450536517";"0,052683904355614208370";"23872010,00";"0,68599921876147007538";"55806,05157503462";"-0,01032537979729142297";"47057,39068149443";"0,1859147047220500726";"1,477843952061425";"-0,02349962006105654755";NA;"2008-01-01"
"SKUT";"2008";"335";"MZd";"770173220,00";"44624450,00";"725548770,00";"2717";"22253,36676481410";NA;NA;NA;NA;"PO";"ministerstvo_zdravotnictvi";"Ministerstvo zdravotnictví";"Prispevkove organizace";"106,366666666667";"1,06366666666667";"1,17462747400606";"1,67146789080036";"22592";"28830";"-0,06652100569959014387";"0,042734172875135145730";"697693480,00";"-0,11467691001593476041";"37195,78800959071";"-0,01967956169683293677";"34105,61606454944";"0,0906059558986621882";"0,985010922663514";"-0,03272928200494806816";"Příspěvkové organizace";"2008-01-01"
